lon,lat,elev_m,bouguer_mGal,acc_raw,local_x_perp_m,local_y_along_m
129.280748,-25.893393,651.6,-28.958,0.40,12281.8,226584.4
129.241669,-25.895062,648.8,-31.724,0.40,12096.2,222678.9
129.201803,-25.894492,648.9,-31.992,0.40,12159.5,218694.8
129.163135,-25.894562,642.2,-33.425,0.40,12151.8,214830.4
129.121229,-25.894492,640.3,-34.377,0.40,12159.5,210642.4
129.076244,-25.893013,653.6,-36.725,0.40,12324.0,206146.6
129.040821,-25.894596,645.3,-38.813,0.40,12148.0,202606.5
129.040223,-25.860170,633.5,-37.682,0.40,15976.0,202546.8
129.076250,-25.858413,630.9,-39.790,0.40,16171.4,206147.2
129.119592,-25.858408,631.7,-37.418,0.40,16171.9,210478.8
129.157189,-25.858057,637.7,-37.586,0.40,16210.9,214236.1
129.197537,-25.858061,641.1,-36.873,0.40,16210.5,218268.4
129.237629,-25.857952,694.3,-33.611,0.40,16222.6,222275.2
129.277590,-25.857595,651.1,-33.971,0.40,16262.3,226268.8
129.315998,-25.858252,656.1,-34.503,0.40,16189.3,230107.2
129.355964,-25.858215,660.4,-33.743,0.40,16193.4,234101.3
129.396979,-25.857745,664.8,-32.661,0.40,16245.6,238200.3
129.438232,-25.857415,671.5,-32.115,0.40,16282.3,242323.0
129.439300,-25.821927,660.3,-33.736,0.40,20228.4,242429.8
129.478159,-25.821565,670.3,-32.280,0.40,20268.7,246313.3
129.517997,-25.821460,714.9,-32.564,0.40,20280.3,250294.6
129.519504,-25.786454,666.4,-33.610,0.40,24172.8,250445.2
129.480586,-25.786294,665.2,-35.551,0.40,24190.6,246555.8
129.439687,-25.784751,661.9,-36.438,0.40,24362.2,242468.4
129.400225,-25.786013,658.8,-36.900,0.40,24221.9,238524.7
129.399800,-25.820525,656.4,-35.282,0.40,20384.3,238482.2
129.359803,-25.821359,655.1,-36.463,0.40,20291.6,234485.0
129.320518,-25.821126,650.5,-35.247,0.40,20317.5,230558.9
129.280104,-25.822360,651.9,-33.710,0.40,20180.3,226520.0
129.241537,-25.821616,640.9,-37.586,0.40,20263.0,222665.7
129.200472,-25.822657,636.1,-37.770,0.40,20147.2,218561.8
129.161216,-25.821497,634.9,-39.115,0.40,20276.2,214638.6
129.120889,-25.823115,632.4,-39.645,0.40,20096.3,210608.4
129.080548,-25.821993,623.8,-37.250,0.40,20221.1,206576.8
129.040324,-25.821808,624.1,-40.116,0.40,20241.6,202556.9
129.040536,-25.786934,623.4,-36.612,0.40,24119.5,202578.1
129.080339,-25.785714,620.1,-34.873,0.40,24255.1,206555.9
129.117336,-25.786057,627.4,-35.754,0.40,24217.0,210253.3
129.157072,-25.786173,629.1,-36.825,0.40,24204.1,214224.4
129.199469,-25.785842,637.5,-34.504,0.40,24240.9,218461.5
129.238868,-25.786329,637.8,-33.465,0.40,24186.7,222399.0
129.279824,-25.785710,647.1,-33.123,0.40,24255.6,226492.0
129.316110,-25.786079,650.9,-34.272,0.40,24214.5,230118.4
129.360439,-25.785898,654.6,-38.776,0.40,24234.7,234548.5
129.398974,-25.714418,655.3,-30.830,0.40,32182.9,238399.7
129.397763,-25.676563,656.7,-29.963,0.40,36392.1,238278.6
129.397908,-25.606773,672.7,-33.020,0.40,44152.4,238293.1
129.398198,-25.569956,694.7,-32.518,0.40,48246.3,238322.1
129.039453,-25.567390,639.0,-61.945,0.40,48531.6,202469.8
129.040148,-25.604982,633.5,-49.382,0.40,44351.6,202539.3
129.039638,-25.641711,624.8,-42.113,0.40,40267.5,202488.3
129.040094,-25.676147,625.9,-37.860,0.40,36438.4,202533.9
129.039572,-25.713784,623.6,-34.249,0.40,32253.4,202481.7
129.040212,-25.747969,624.4,-35.698,0.40,28452.2,202545.7
129.078778,-25.749933,628.8,-34.413,0.40,28233.8,206399.9
129.080118,-25.712545,625.3,-31.756,0.40,32391.1,206533.8
129.080494,-25.679689,633.4,-32.892,0.40,36044.6,206571.4
129.079543,-25.642878,635.5,-38.560,0.40,40137.7,206476.3
129.080768,-25.606556,641.8,-45.185,0.40,44176.6,206598.8
129.079872,-25.568265,645.9,-58.840,0.40,48434.3,206509.2
129.119564,-25.568738,654.4,-51.940,0.40,48381.7,210476.0
129.119723,-25.604114,639.3,-42.386,0.40,44448.1,210491.9
129.120324,-25.640494,637.8,-35.772,0.40,40402.8,210551.9
129.120035,-25.678537,630.9,-30.421,0.40,36172.6,210523.0
129.119966,-25.712004,629.8,-31.535,0.40,32451.3,210516.1
129.119393,-25.749735,630.9,-32.882,0.40,28255.8,210458.9
129.158193,-25.750289,626.2,-34.364,0.40,28194.2,214336.5
129.159174,-25.715374,633.5,-31.018,0.40,32076.6,214434.5
129.159336,-25.678927,633.3,-26.833,0.40,36129.3,214450.7
129.158487,-25.643445,645.3,-33.390,0.40,40074.7,214365.9
129.158876,-25.605038,642.1,-40.654,0.40,44345.4,214404.7
129.159564,-25.570499,651.3,-48.022,0.40,48185.9,214473.5
129.199670,-25.566769,652.4,-47.226,0.40,48600.7,218481.6
129.199410,-25.605468,654.6,-35.152,0.40,44297.6,218455.6
129.199557,-25.639290,647.1,-30.490,0.40,40536.7,218470.3
129.198958,-25.676940,631.9,-26.824,0.40,36350.2,218410.4
129.200440,-25.712259,633.2,-32.346,0.40,32422.9,218558.6
129.198967,-25.749280,638.0,-33.731,0.40,28306.4,218411.3
129.238937,-25.751105,641.2,-31.575,0.40,28103.5,222405.9
129.240152,-25.714867,639.4,-29.353,0.40,32132.9,222527.3
129.238657,-25.679050,633.0,-26.599,0.40,36115.6,222377.9
129.239440,-25.641195,643.4,-30.319,0.40,40324.9,222456.1
129.277189,-25.641060,651.2,-30.679,0.40,40339.9,226228.7
129.315385,-25.641217,655.8,-30.540,0.40,40322.4,230045.9
129.358022,-25.640935,654.7,-30.928,0.40,40353.8,234307.0
129.238895,-25.568045,655.9,-43.744,0.40,48458.8,222401.7
129.238926,-25.604722,661.1,-35.304,0.40,44380.5,222404.8
129.278011,-25.606408,661.6,-36.833,0.40,44193.0,226310.9
129.279447,-25.571498,668.2,-40.830,0.40,48074.8,226454.4
129.319370,-25.569317,679.3,-37.619,0.40,48317.4,230444.2
129.319623,-25.601421,672.2,-34.238,0.40,44747.6,230469.5
129.356147,-25.605571,665.5,-32.496,0.40,44286.1,234119.6
129.359620,-25.566774,678.7,-35.135,0.40,48600.1,234466.7
129.394660,-25.568486,690.0,-32.535,0.40,48409.8,237968.5
129.358296,-25.677762,644.8,-25.659,0.40,36258.8,234334.4
129.319853,-25.678018,642.2,-26.108,0.40,36230.4,230492.5
129.279618,-25.677894,636.4,-28.493,0.40,36244.1,226471.5
129.280141,-25.712640,639.1,-30.347,0.40,32380.6,226523.7
129.279559,-25.749004,645.0,-29.779,0.40,28337.1,226465.6
129.318508,-25.749973,651.2,-31.100,0.40,28229.3,230358.0
129.318857,-25.714235,645.9,-30.609,0.40,32203.2,230392.9
129.361766,-25.714692,654.1,-30.330,0.40,32152.4,234681.2
129.359622,-25.748333,651.4,-34.621,0.40,28411.7,234466.9
129.436978,-25.713035,656.8,-28.199,0.40,32336.6,242197.7
129.438934,-25.679151,659.4,-29.451,0.40,36104.4,242393.2
129.476913,-25.676395,663.2,-30.788,0.40,36410.8,246188.7
129.478688,-25.711502,658.5,-27.687,0.40,32507.1,246366.1
129.515661,-25.712624,667.9,-28.061,0.40,32382.3,250061.1
129.557277,-25.712528,673.3,-29.216,0.40,32393.0,254220.2
129.557900,-25.677195,670.6,-28.833,0.40,36321.9,254282.4
129.519354,-25.676911,664.1,-27.734,0.40,36353.5,250430.2
129.517608,-25.640522,668.2,-32.303,0.40,40399.7,250255.7
129.517734,-25.604700,675.6,-35.897,0.40,44382.9,250268.3
129.479803,-25.604400,678.0,-35.642,0.40,44416.3,246477.6
129.440684,-25.605675,675.7,-33.168,0.40,44274.5,242568.1
129.438306,-25.570751,705.5,-33.155,0.40,48157.9,242330.4
129.479931,-25.567484,696.9,-34.674,0.40,48521.2,246490.3
129.514749,-25.567655,677.9,-35.891,0.40,48502.2,249970.0
129.758196,-25.565221,711.7,-37.768,0.40,48772.8,274299.6
129.716407,-25.566843,727.1,-37.530,0.40,48592.5,270123.3
129.676654,-25.567782,706.2,-35.134,0.40,48488.0,266150.5
129.557117,-25.569592,680.7,-34.778,0.40,48286.8,254204.2
129.558456,-25.604797,685.7,-34.061,0.40,44372.2,254338.0
129.557588,-25.641614,677.3,-31.773,0.40,40278.3,254251.2
129.477924,-25.640960,663.9,-33.941,0.40,40351.0,246289.8
129.438218,-25.639820,666.6,-34.255,0.40,40477.8,242321.6
132.646293,-26.028565,572.5,-111.310,2.00,-2748.7,562930.4
132.976289,-25.891892,542.5,-104.823,2.00,12448.7,595909.6
132.831290,-25.881893,539.8,-109.151,2.00,13560.5,581418.7
132.441293,-25.871896,551.0,-126.967,2.00,14672.1,542443.1
132.352965,-25.958567,591.2,-124.517,2.00,5034.7,533615.8
132.157966,-25.896899,573.4,-125.950,2.00,11891.9,514128.0
132.082966,-25.891900,578.8,-118.371,2.00,12447.8,506632.6
132.052966,-25.830240,567.2,-125.160,2.00,19304.0,503634.5
132.166295,-25.820239,552.5,-122.155,2.00,20416.1,514960.4
132.257964,-25.833568,575.8,-124.337,2.00,18934.0,524121.6
132.391293,-25.835237,555.4,-126.645,2.00,18748.4,537446.2
132.519622,-25.850236,549.5,-118.588,2.00,17080.6,550271.2
132.604621,-25.818565,540.6,-115.069,2.00,20602.2,558765.8
132.719620,-25.818564,550.2,-112.704,2.00,20602.4,570258.6
132.847959,-25.828563,521.7,-116.979,2.00,19490.5,583084.6
132.907959,-25.810232,514.2,-117.349,2.00,21528.8,589080.8
132.966287,-25.738561,504.3,-120.813,2.00,29498.3,594910.0
132.867958,-25.740232,507.5,-122.217,2.00,29312.5,585083.2
132.736289,-25.716893,506.1,-120.156,2.00,31907.7,571924.5
132.639620,-25.711894,515.1,-119.401,2.00,32463.5,562263.6
132.514621,-25.706895,518.4,-116.326,2.00,33019.4,549771.4
132.467962,-25.761896,533.2,-114.162,2.00,26903.6,545108.4
132.326292,-25.713567,528.7,-133.963,2.00,32277.5,530950.2
132.187964,-25.715238,536.0,-135.598,2.00,32091.7,517125.9
132.077964,-25.718239,546.6,-132.236,2.00,31758.0,506132.7
132.001294,-25.631899,536.1,-132.521,2.00,41358.6,498470.5
132.127963,-25.611898,523.2,-124.141,2.00,43582.6,511129.5
132.229622,-25.621897,515.2,-123.301,2.00,42470.7,521289.1
132.337961,-25.620236,508.9,-108.374,2.00,42655.4,532116.3
132.472960,-25.616895,507.5,-112.732,2.00,43026.9,545607.9
132.554619,-25.620234,507.4,-114.227,2.00,42655.6,553768.7
132.649619,-25.613564,499.3,-110.691,2.00,43397.3,563262.8
132.804617,-25.613562,490.4,-102.356,2.00,43397.5,578753.0
132.911287,-25.625231,471.4,-107.643,2.00,42100.0,589413.4
132.464622,-25.760236,532.6,-117.824,2.00,27088.1,544774.6
132.417962,-25.708566,524.9,-129.073,2.00,32833.6,540111.5
132.456294,-25.920236,566.8,-126.367,2.00,9296.9,543942.3
132.407963,-25.866897,558.9,-128.661,2.00,15228.0,539112.2
132.272965,-25.881068,570.9,-129.912,2.00,13652.2,525620.8
132.144626,-25.903569,583.1,-125.355,2.00,11150.2,512794.8
132.252964,-25.828568,574.4,-124.387,2.00,19490.0,523621.9
132.332963,-25.753567,539.3,-129.679,2.00,27829.7,531616.8
132.334621,-25.623566,508.4,-109.873,2.00,42285.1,531782.5
132.542960,-25.685235,515.8,-121.415,2.00,35427.9,552603.5
132.971290,-25.986892,555.3,-94.462,2.00,1885.1,595410.0
132.899621,-25.981893,560.2,-92.745,2.00,2441.0,588247.6
132.816291,-25.968563,551.1,-103.752,2.00,3923.2,579919.7
132.772961,-25.954894,546.3,-108.317,2.00,5443.2,575589.4
132.711292,-25.951064,579.7,-115.597,2.00,5869.0,569426.3
132.649292,-25.928565,552.9,-124.868,2.00,8370.8,563230.2
132.576293,-25.943565,571.5,-124.051,2.00,6702.9,555934.8
132.496294,-25.976896,577.9,-127.277,2.00,2996.6,547939.8
132.432125,-25.990237,600.8,-126.608,2.00,1513.2,541526.9
132.371295,-26.001897,603.3,-126.265,2.00,216.7,535447.7
132.292966,-25.991898,602.9,-124.524,2.00,1328.5,527619.6
132.197966,-25.981899,613.7,-122.355,2.00,2440.3,518125.5
132.114627,-25.978570,602.3,-123.889,2.00,2810.5,509796.8
132.040127,-25.957740,596.8,-129.476,2.00,5126.7,502351.4
132.447968,-26.326898,615.7,-54.618,0.10,-35921.8,543110.2
132.480468,-26.338568,606.2,-51.648,0.10,-37219.4,546358.2
132.009633,-26.440243,633.7,-30.800,3.00,-48525.2,499303.9
132.012969,-26.041901,609.8,-127.261,3.00,-4231.6,499637.3
132.086298,-26.036900,624.3,-126.024,3.00,-3675.5,506965.6
132.144627,-26.036900,649.2,-122.414,3.00,-3675.5,512794.9
132.206297,-26.031899,648.1,-121.316,3.00,-3119.4,518958.1
132.276296,-26.040238,620.0,-122.487,3.00,-4046.7,525953.7
132.361296,-26.036898,626.8,-121.216,3.00,-3675.3,534448.4
132.422965,-26.043567,668.4,-117.933,3.00,-4416.8,540611.5
132.489625,-26.043567,608.8,-120.365,3.00,-4416.8,547273.3
132.554624,-26.026896,589.5,-120.054,3.00,-2563.1,553769.2
132.619623,-26.038565,587.6,-112.626,3.00,-3860.6,560265.1
132.691293,-26.041895,581.6,-105.612,3.00,-4230.9,567427.7
132.762962,-26.050234,565.8,-97.983,3.00,-5158.2,574590.1
132.832962,-26.045233,558.5,-92.162,3.00,-4602.1,581585.8
132.897961,-26.046893,550.7,-86.787,3.00,-4786.7,588081.7
132.964621,-26.043562,531.6,-86.954,3.00,-4416.3,594743.5
132.012969,-26.095241,623.4,-122.219,3.00,-10162.7,499637.3
132.069629,-26.101901,695.9,-117.736,3.00,-10903.3,505299.8
132.144628,-26.095240,654.3,-120.290,3.00,-10162.6,512795.0
132.211298,-26.095239,660.6,-117.415,3.00,-10162.5,519457.9
132.269627,-26.093569,632.2,-116.453,3.00,-9976.8,525287.2
132.346296,-26.091898,688.9,-113.169,3.00,-9791.0,532949.3
132.419626,-26.100237,644.9,-110.746,3.00,-10718.3,540277.8
132.494625,-26.103567,614.5,-113.913,3.00,-11088.5,547773.0
132.551295,-26.101896,604.5,-110.640,3.00,-10902.7,553436.5
132.626294,-26.101896,598.9,-107.401,3.00,-10902.7,560931.8
132.697964,-26.100235,571.4,-97.559,3.00,-10718.0,568094.3
132.767963,-26.095234,556.8,-89.782,3.00,-10161.9,575089.9
132.831292,-26.095234,557.4,-88.252,3.00,-10161.9,581418.9
132.897962,-26.096893,542.1,-83.601,3.00,-10346.4,588081.8
132.966291,-26.103563,515.5,-78.850,3.00,-11088.1,594910.4
132.011300,-26.148571,645.5,-109.368,3.00,-16092.7,499470.5
132.082969,-26.136901,695.7,-110.768,3.00,-14795.1,506632.9
132.139629,-26.146900,704.2,-104.952,3.00,-15906.9,512295.4
132.279628,-26.151899,667.5,-109.156,3.00,-16462.8,526286.6
132.351297,-26.148568,678.7,-107.754,3.00,-16092.4,533449.1
132.422966,-26.150238,630.5,-106.931,3.00,-16278.1,540611.6
132.496296,-26.156897,625.0,-98.672,3.00,-17018.6,547940.0
132.561295,-26.153566,593.7,-102.386,3.00,-16648.2,554435.9
132.632965,-26.155236,571.9,-94.441,3.00,-16833.9,561598.5
132.772963,-26.153564,540.8,-84.510,3.00,-16647.9,575589.6
132.841293,-26.151894,530.8,-79.939,3.00,-16462.2,582418.4
132.909622,-26.150233,523.0,-77.060,3.00,-16277.6,589247.0
132.979622,-26.151893,504.0,-72.476,3.00,-16462.1,596242.7
132.011300,-26.191901,654.1,-97.197,3.00,-20910.8,499470.5
132.096300,-26.210241,853.0,-93.755,3.00,-22950.1,507965.2
132.142969,-26.201900,709.1,-87.223,3.00,-22022.7,512629.2
132.222969,-26.216900,685.0,-99.521,3.00,-23690.6,520624.3
132.274628,-26.205239,672.6,-100.548,3.00,-22393.9,525787.0
132.341298,-26.201899,656.8,-97.518,3.00,-22022.5,532449.8
132.409627,-26.210238,657.9,-90.774,3.00,-22949.8,539278.5
132.502966,-26.218567,623.4,-79.178,3.00,-23875.9,548606.6
132.562966,-26.216897,612.6,-80.547,3.00,-23690.3,554602.9
132.642965,-26.211896,595.4,-81.058,3.00,-23134.2,562597.8
132.704625,-26.215235,592.5,-73.560,3.00,-23505.4,568760.0
132.771294,-26.216895,557.3,-70.385,3.00,-23690.0,575422.8
132.831294,-26.211894,518.2,-67.193,3.00,-23133.9,581419.1
132.892963,-26.211894,501.6,-63.015,3.00,-23133.9,587582.2
132.964623,-26.215233,490.6,-57.817,3.00,-23505.2,594743.7
132.011301,-26.243572,708.4,-68.853,3.00,-26656.4,499470.6
132.076301,-26.266901,722.2,-78.016,3.00,-29250.4,505966.5
132.422968,-26.270238,667.0,-69.693,3.00,-29621.5,540611.8
132.484627,-26.271898,657.9,-67.598,3.00,-29806.1,546773.9
132.551297,-26.273567,603.5,-65.808,3.00,-29991.7,553436.7
132.617966,-26.270236,599.5,-62.250,3.00,-29621.3,560099.5
132.684626,-26.273566,580.0,-61.936,3.00,-29991.6,566761.4
132.754625,-26.273565,575.5,-56.137,3.00,-29991.4,573756.9
132.822964,-26.273564,529.3,-50.413,3.00,-29991.3,580586.6
132.887964,-26.271894,506.9,-46.513,3.00,-29805.6,587082.6
132.954623,-26.268563,485.1,-41.505,3.00,-29435.2,593744.3
132.011302,-26.331902,634.9,-61.354,3.00,-36478.2,499470.7
132.187970,-26.323570,715.0,-63.373,3.00,-35551.7,517126.5
132.261300,-26.313570,728.6,-65.699,3.00,-34439.8,524455.0
132.362969,-26.320239,663.2,-57.291,3.00,-35181.4,534615.6
132.557967,-26.331897,592.0,-53.616,3.00,-36477.7,554103.3
132.627967,-26.331896,567.5,-51.085,3.00,-36477.6,561099.0
132.691296,-26.341896,550.0,-45.791,3.00,-37589.5,567428.0
132.751296,-26.336895,551.9,-40.637,3.00,-37033.4,573424.2
132.816295,-26.330235,541.2,-36.369,3.00,-36292.9,579920.1
132.876294,-26.318564,530.9,-35.297,3.00,-34995.1,585916.3
132.182971,-26.375241,646.0,-45.076,3.00,-41297.3,516626.9
132.256300,-26.370240,666.4,-46.643,3.00,-40741.2,523955.3
132.332970,-26.373569,647.0,-42.242,3.00,-41111.4,531617.5
132.397969,-26.375239,633.5,-42.553,3.00,-41297.1,538113.4
132.537968,-26.376897,605.7,-41.063,3.00,-41481.4,552104.6
132.609627,-26.378567,561.5,-42.195,3.00,-41667.1,559266.1
132.676297,-26.380236,546.4,-38.272,3.00,-41852.7,565929.0
132.744626,-26.383566,545.4,-29.877,3.00,-42223.0,572757.7
132.821296,-26.381895,519.9,-24.129,3.00,-42037.2,580419.9
132.882965,-26.385234,524.4,-18.874,3.00,-42408.5,586583.0
132.957965,-26.388564,496.4,-15.455,3.00,-42778.8,594078.3
132.056302,-26.425242,600.8,-33.153,3.00,-46857.2,503967.9
132.131302,-26.428571,639.1,-27.419,3.00,-47227.3,511463.2
132.186301,-26.430241,620.4,-27.595,3.00,-47413.0,516959.7
132.252971,-26.425240,625.7,-29.587,3.00,-46856.9,523622.6
132.317970,-26.426900,627.5,-27.089,3.00,-47041.5,530118.5
132.396300,-26.428569,619.6,-29.711,3.00,-47227.1,537946.6
132.464629,-26.433568,617.0,-30.784,3.00,-47783.0,544775.3
132.591298,-26.433567,595.5,-30.361,3.00,-47782.9,557434.3
132.652968,-26.440237,558.2,-25.863,3.00,-48524.5,563597.5
132.812966,-26.450235,526.0,-17.122,3.00,-49636.3,579587.4
132.889626,-26.446895,507.1,-14.310,3.00,-49264.9,587248.7
132.956295,-26.446894,477.5,-11.755,3.00,-49264.8,593911.4
132.229628,-26.155239,660.2,-109.426,3.00,-16834.2,521289.7
132.714624,-26.156895,552.9,-87.972,3.00,-17018.3,569759.3
132.752967,-26.446896,523.0,-20.202,3.00,-49265.0,573591.2
132.954624,-26.336894,490.5,-24.420,3.00,-37033.3,593744.4
132.019632,-26.391902,611.5,-49.430,3.00,-43149.9,500303.2
132.059632,-26.366902,619.2,-52.457,3.00,-40370.0,504300.7
132.092971,-26.335241,641.2,-61.513,3.00,-36849.5,507632.5
132.136301,-26.313571,663.7,-68.009,3.00,-34439.9,511962.8
132.141300,-26.278571,680.5,-72.124,3.00,-30548.1,512462.4
132.187970,-26.263570,699.1,-81.652,3.00,-28880.1,517126.5
132.281299,-26.258569,689.6,-90.068,3.00,-28324.0,526453.6
132.329628,-26.270239,680.3,-78.320,3.00,-29621.6,531283.6
132.411298,-26.310238,653.8,-60.414,3.00,-34069.3,539445.5
132.454629,-26.366898,611.0,-43.144,3.00,-40369.6,543775.9
132.526298,-26.415238,590.6,-33.400,3.00,-45744.8,550938.4
132.975090,-25.987062,555.3,-94.560,0.50,1866.2,595789.8
132.999390,-25.993962,538.0,-95.944,0.50,1099.0,598218.3
132.995190,-26.009362,537.3,-91.474,0.50,-613.4,597798.5
132.987789,-25.943962,558.8,-98.876,0.50,6658.7,597058.9
132.988689,-25.916862,553.1,-103.954,0.50,9672.1,597148.8
132.987989,-25.887662,545.7,-104.362,0.50,12919.0,597078.9
132.988589,-25.874761,540.1,-106.119,0.50,14353.5,597138.8
132.989188,-25.837661,534.1,-108.472,0.50,18478.9,597198.7
132.988988,-25.815561,528.1,-108.919,0.50,20936.3,597178.7
132.995486,-25.679561,499.6,-114.077,0.50,36058.8,597828.1
132.994387,-25.713261,507.7,-120.795,0.50,32311.5,597718.3
132.988287,-25.722361,523.0,-121.032,0.50,31299.6,597108.7
132.988187,-25.744361,520.0,-118.879,0.50,28853.4,597098.7
132.988387,-25.763561,529.0,-115.897,0.50,26718.4,597118.7
132.988588,-25.789661,528.6,-112.876,0.50,23816.2,597138.7
132.994785,-25.590160,479.1,-105.271,0.50,45999.7,597758.1
132.999486,-25.651861,491.3,-108.834,0.50,39138.9,598227.9
132.999185,-25.561160,478.8,-104.195,0.50,49224.4,598197.8
132.621393,-25.972865,580.2,-117.558,1.00,3444.9,560442.0
132.631493,-25.967765,576.7,-118.295,1.00,4012.0,561451.4
132.625693,-25.979165,585.1,-115.920,1.00,2744.3,560871.7
132.603593,-25.988765,578.3,-119.411,1.00,1676.9,558663.1
132.570394,-26.003566,586.8,-121.019,1.00,31.1,555345.2
132.557594,-26.003366,590.6,-120.821,1.00,53.3,554066.0
132.540694,-26.003166,585.0,-121.907,1.00,75.6,552377.1
132.525194,-26.003166,582.6,-123.568,1.00,75.6,550828.0
132.525494,-25.989966,579.5,-124.922,1.00,1543.3,550858.0
132.536493,-25.969966,576.7,-125.339,1.00,3767.2,551957.2
132.632793,-25.981965,585.5,-115.957,1.00,2433.0,561581.3
132.648693,-25.988465,572.4,-116.374,1.00,1710.2,563170.3
132.667293,-25.996465,572.8,-114.632,1.00,820.7,565029.1
132.667993,-25.998865,564.6,-113.970,1.00,553.8,565099.1
132.672693,-25.998865,562.2,-113.643,1.00,553.8,565568.8
132.689192,-25.998665,562.8,-112.718,1.00,576.0,567217.7
132.705592,-25.998664,574.2,-111.426,1.00,576.2,568856.7
132.721392,-25.998364,562.1,-110.750,1.00,609.5,570435.7
132.754192,-25.998464,560.6,-104.464,1.00,598.4,573713.7
132.736792,-25.998364,558.9,-107.973,1.00,609.5,571974.7
132.657193,-25.998865,566.7,-113.125,1.00,553.8,564019.8
132.640693,-25.998965,571.9,-113.057,1.00,542.7,562370.8
132.624193,-25.999065,571.2,-114.203,1.00,531.6,560721.8
132.608393,-25.998965,577.0,-118.171,1.00,542.7,559142.8
132.592193,-25.999065,575.1,-120.447,1.00,531.6,557523.8
132.579793,-26.001366,577.0,-120.804,1.00,275.7,556284.6
132.509694,-26.002666,583.8,-124.762,1.00,131.1,549279.0
132.495094,-26.002066,583.8,-124.035,1.00,197.9,547819.9
132.520794,-25.973466,576.3,-126.751,1.00,3378.0,550388.3
132.511294,-25.974966,577.9,-127.146,1.00,3211.2,549438.9
132.500794,-25.976366,577.5,-127.572,1.00,3055.6,548389.6
132.489094,-25.977666,578.1,-127.565,1.00,2911.0,547220.3
132.481294,-25.978666,577.7,-127.547,1.00,2799.8,546440.8
132.468194,-25.980466,583.6,-127.037,1.00,2599.7,545131.6
132.458294,-25.981767,588.8,-126.755,1.00,2455.0,544142.2
132.442094,-25.984067,597.5,-126.199,1.00,2199.3,542523.2
132.431094,-25.985667,598.1,-124.858,1.00,2021.4,541423.9
132.418695,-25.987867,600.4,-125.863,1.00,1776.7,540184.7
132.408695,-25.992567,602.3,-126.564,1.00,1254.1,539185.4
132.399795,-25.995067,604.4,-125.500,1.00,976.1,538295.9
132.388095,-26.001367,604.6,-124.107,1.00,275.6,537126.6
132.369195,-26.001567,603.9,-125.307,1.00,253.4,535237.8
132.549493,-25.965766,582.0,-125.227,1.00,4234.2,553256.4
132.561993,-25.963866,575.1,-123.870,1.00,4445.5,554505.7
132.572693,-25.962865,572.0,-122.336,1.00,4556.8,555575.0
132.589693,-25.955165,569.5,-125.568,1.00,5413.0,557273.9
132.596793,-25.954365,567.2,-125.216,1.00,5502.0,557983.5
132.607693,-25.949865,570.2,-124.928,1.00,6002.4,559072.8
132.615492,-25.942165,564.1,-125.610,1.00,6858.6,559852.2
132.627792,-25.928065,560.3,-125.800,1.00,8426.4,561081.5
132.639092,-25.924565,558.4,-125.172,1.00,8815.6,562210.8
132.647792,-25.920065,556.2,-124.343,1.00,9316.0,563080.2
132.531193,-25.966466,572.5,-125.613,1.00,4156.4,551427.6
132.532593,-25.959266,571.0,-125.946,1.00,4957.0,551567.5
132.533893,-25.953366,571.6,-125.856,1.00,5613.1,551697.4
132.537593,-25.945566,569.8,-125.971,1.00,6480.4,552067.2
132.543093,-25.939366,568.7,-127.101,1.00,7169.8,552616.8
132.548793,-25.933066,566.9,-127.212,1.00,7870.3,553186.5
132.554493,-25.924066,565.1,-126.928,1.00,8871.1,553756.1
132.566793,-25.927365,564.6,-127.971,1.00,8504.2,554985.4
132.573393,-25.928465,565.8,-127.808,1.00,8381.9,555645.0
132.580493,-25.923465,564.8,-127.555,1.00,8937.9,556354.5
132.590392,-25.923065,564.8,-127.659,1.00,8982.4,557343.8
132.597792,-25.922665,564.6,-126.765,1.00,9026.9,558083.3
132.609792,-25.922065,563.2,-126.049,1.00,9093.6,559282.6
132.621292,-25.921765,561.8,-126.125,1.00,9126.9,560431.9
132.629992,-25.922365,559.6,-125.518,1.00,9060.2,561301.3
132.485094,-26.001566,588.2,-123.807,1.00,253.5,546820.5
132.475694,-26.001367,593.6,-123.379,1.00,275.6,545881.1
132.464394,-26.001367,598.7,-123.119,1.00,275.6,544751.8
132.450794,-25.998567,601.7,-124.010,1.00,586.9,543392.6
132.440295,-25.999067,609.1,-124.153,1.00,531.3,542343.4
132.433595,-26.000467,608.2,-124.703,1.00,375.7,541673.8
132.425195,-26.000767,609.0,-123.699,1.00,342.3,540834.3
132.415195,-26.000767,610.7,-125.351,1.00,342.3,539835.0
132.407295,-26.000967,610.7,-125.164,1.00,320.1,539045.4
132.370595,-26.000967,609.2,-124.380,1.00,320.1,535377.7
132.619192,-25.917365,558.6,-126.481,1.00,9616.2,560222.0
132.616792,-25.909765,559.2,-125.697,1.00,10461.3,559982.2
132.611492,-25.901365,556.7,-124.207,1.00,11395.3,559452.5
132.610992,-25.892965,554.9,-124.729,1.00,12329.3,559402.5
132.606692,-25.883565,554.6,-123.206,1.00,13374.6,558972.8
132.602392,-25.874965,552.3,-121.616,1.00,14330.9,558543.1
132.595092,-25.869165,552.3,-121.737,1.00,14975.8,557813.5
132.588392,-25.863765,549.5,-120.769,1.00,15576.2,557143.9
