# VFSA 2D iteration best - 2026-09-14 19:50:57
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1      189      0.03859     25107.4164   -2180.0888      5.46715     5.46715   14686.3109     4.18135      1 chain_01/itr_00189_trial_01.rho
     1      190      0.03793     25083.2311     -24.1853      5.46452     5.46452   14686.3109     4.18135      1 chain_01/itr_00190_trial_01.rho
     1      191      0.03728     25585.5320     502.3008      5.51896     5.51896   14686.3109     4.18135      1 chain_01/itr_00191_trial_01.rho
     1      192      0.03664     25585.5320       0.0000      5.51896     5.51896   14686.3109     4.18135      0 -
     1      193      0.03601     25549.8667     -35.6653      5.51512     5.51512   14686.3109     4.18135      1 chain_01/itr_00193_trial_01.rho
     1      194      0.03539     25549.8667       0.0000      5.51512     5.51512   14686.3109     4.18135      0 -
     1      195      0.03478     24896.3477    -653.5190      5.44413     5.44413   14686.3109     4.18135      1 chain_01/itr_00195_trial_01.rho
     1      196      0.03418     24025.7874    -870.5603      5.34810     5.34810   14686.3109     4.18135      1 chain_01/itr_00196_trial_01.rho
     1      197       0.0336     23728.7372    -297.0502      5.31493     5.31493   14686.3109     4.18135      1 chain_01/itr_00197_trial_01.rho
     1      198      0.03302     23729.3483       0.6111      5.31500     5.31500   14686.3109     4.18135      1 chain_01/itr_00198_trial_01.rho
     1      199      0.03245     23605.9314    -123.4169      5.30116     5.30116   14686.3109     4.18135      1 chain_01/itr_00199_trial_01.rho
     1      200       0.0319     23719.8533     113.9219      5.31394     5.31394   14686.3109     4.18135      1 chain_01/itr_00200_trial_01.rho
     1      201      0.03135     22586.7115   -1133.1418      5.18545     5.18545   14686.3109     4.18135      1 chain_01/itr_00201_trial_01.rho
     1      202      0.03081     22586.7115       0.0000      5.18545     5.18545   14686.3109     4.18135      0 -
     1      203      0.03028     22509.9574     -76.7542      5.17664     5.17664   14686.3109     4.18135      1 chain_01/itr_00203_trial_01.rho
     1      204      0.02976     22509.9574       0.0000      5.17664     5.17664   14686.3109     4.18135      0 -
     1      205      0.02925     22509.9574       0.0000      5.17664     5.17664   14686.3109     4.18135      0 -
     1      206      0.02875     22016.2712    -493.6862      5.11956     5.11956   14686.3109     4.18135      1 chain_01/itr_00206_trial_01.rho
     1      207      0.02826     21982.8395     -33.4317      5.11567     5.11567   14686.3109     4.18135      1 chain_01/itr_00207_trial_01.rho
     1      208      0.02777     21982.8395       0.0000      5.11567     5.11567   14686.3109     4.18135      0 -
     1      209       0.0273     21982.8395       0.0000      5.11567     5.11567   14686.3109     4.18135      0 -
     1      210      0.02683     21982.8395       0.0000      5.11567     5.11567   14686.3109     4.18135      0 -
     1      211      0.02637     21439.4533    -543.3863      5.05204     5.05204   14686.3109     4.18135      1 chain_01/itr_00211_trial_01.rho
     1      212      0.02591     21439.4533       0.0000      5.05204     5.05204   14686.3109     4.18135      0 -
