# VFSA 2D iteration best - 2026-09-14 17:44:19
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1      108       0.1569     36439.5987    -338.4224      6.58639     6.58639   16906.6768     4.48631      1 chain_01/itr_00108_trial_01.rho
     1      109       0.1542     36875.3257     435.7270      6.62565     6.62565   16906.6768     4.48631      1 chain_01/itr_00109_trial_01.rho
     1      110       0.1515     32677.4845   -4197.8412      6.23713     6.23713   16906.6768     4.48631      1 chain_01/itr_00110_trial_01.rho
     1      111       0.1489     35099.8412    2422.3566      6.46417     6.46417   16906.6768     4.48631      1 chain_01/itr_00111_trial_01.rho
     1      112       0.1464     35099.8412       0.0000      6.46417     6.46417   16906.6768     4.48631      0 -
     1      113       0.1438     35873.7543     773.9132      6.53505     6.53505   16906.6768     4.48631      1 chain_01/itr_00113_trial_01.rho
     1      114       0.1414     36357.1752     483.4209      6.57893     6.57893   16906.6768     4.48631      1 chain_01/itr_00114_trial_01.rho
     1      115       0.1389     36357.1752       0.0000      6.57893     6.57893   16906.6768     4.48631      0 -
     1      116       0.1366     36357.1752       0.0000      6.57893     6.57893   16906.6768     4.48631      0 -
     1      117       0.1342     36357.1752       0.0000      6.57893     6.57893   16906.6768     4.48631      0 -
     1      118       0.1319     36357.1752       0.0000      6.57893     6.57893   16906.6768     4.48631      0 -
     1      119       0.1297     34775.9263   -1581.2489      6.43428     6.43428   16906.6768     4.48631      1 chain_01/itr_00119_trial_01.rho
     1      120       0.1274     34775.9263       0.0000      6.43428     6.43428   16906.6768     4.48631      0 -
     1      121       0.1252     33391.3353   -1384.5910      6.30489     6.30489   16906.6768     4.48631      1 chain_01/itr_00121_trial_01.rho
     1      122       0.1231     33391.3353       0.0000      6.30489     6.30489   16906.6768     4.48631      0 -
     1      123        0.121     38651.7722    5260.4368      6.78336     6.78336   16906.6768     4.48631      1 chain_01/itr_00123_trial_01.rho
     1      124       0.1189     36225.0696   -2426.7026      6.56697     6.56697   16906.6768     4.48631      1 chain_01/itr_00124_trial_01.rho
     1      125       0.1169     41262.9928    5037.9233      7.00875     7.00875   16906.6768     4.48631      1 chain_01/itr_00125_trial_01.rho
     1      126       0.1149     45603.9642    4340.9714      7.36820     7.36820   16906.6768     4.48631      1 chain_01/itr_00126_trial_01.rho
     1      127       0.1129     39610.1869   -5993.7774      6.86695     6.86695   16906.6768     4.48631      1 chain_01/itr_00127_trial_01.rho
     1      128       0.1109     39610.1869       0.0000      6.86695     6.86695   16906.6768     4.48631      0 -
     1      129        0.109     40128.5827     518.3959      6.91174     6.91174   16906.6768     4.48631      1 chain_01/itr_00129_trial_01.rho
     1      130       0.1072     38400.7708   -1727.8119      6.76130     6.76130   16906.6768     4.48631      1 chain_01/itr_00130_trial_01.rho
     1      131       0.1053     37509.4947    -891.2762      6.68238     6.68238   16906.6768     4.48631      1 chain_01/itr_00131_trial_01.rho
     1      132       0.1035     37223.7618    -285.7329      6.65688     6.65688   16906.6768     4.48631      1 chain_01/itr_00132_trial_01.rho
     1      133       0.1017     37223.7618       0.0000      6.65688     6.65688   16906.6768     4.48631      0 -
     1      134          0.1     37223.7618       0.0000      6.65688     6.65688   16906.6768     4.48631      0 -
     1      135      0.09828     35796.2050   -1427.5567      6.52798     6.52798   16906.6768     4.48631      1 chain_01/itr_00135_trial_01.rho
     1      136       0.0966     35597.7778    -198.4273      6.50986     6.50986   16906.6768     4.48631      1 chain_01/itr_00136_trial_01.rho
     1      137      0.09494     35597.7778       0.0000      6.50986     6.50986   16906.6768     4.48631      0 -
     1      138      0.09331     33730.5381   -1867.2397      6.33683     6.33683   16906.6768     4.48631      1 chain_01/itr_00138_trial_01.rho
     1      139      0.09171     37927.7772    4197.2391      6.71953     6.71953   16906.6768     4.48631      1 chain_01/itr_00139_trial_01.rho
     1      140      0.09013     37927.7772       0.0000      6.71953     6.71953   16906.6768     4.48631      0 -
     1      141      0.08859     37434.7027    -493.0745      6.67571     6.67571   16906.6768     4.48631      1 chain_01/itr_00141_trial_01.rho
     1      142      0.08707     35673.8161   -1760.8865      6.51681     6.51681   16906.6768     4.48631      1 chain_01/itr_00142_trial_01.rho
     1      143      0.08557     35375.8075    -298.0087      6.48953     6.48953   16906.6768     4.48631      1 chain_01/itr_00143_trial_01.rho
     1      144       0.0841     33474.5120   -1901.2955      6.31273     6.31273   16906.6768     4.48631      1 chain_01/itr_00144_trial_01.rho
     1      145      0.08266     35957.8317    2483.3198      6.54270     6.54270   16906.6768     4.48631      1 chain_01/itr_00145_trial_01.rho
     1      146      0.08124     37751.2452    1793.4134      6.70388     6.70388   16906.6768     4.48631      1 chain_01/itr_00146_trial_01.rho
     1      147      0.07985     36596.9510   -1154.2942      6.60059     6.60059   16906.6768     4.48631      1 chain_01/itr_00147_trial_01.rho
     1      148      0.07848     34836.2985   -1760.6525      6.43986     6.43986   16906.6768     4.48631      1 chain_01/itr_00148_trial_01.rho
     1      149      0.07713     34836.2985       0.0000      6.43986     6.43986   16906.6768     4.48631      0 -
     1      150      0.07581     34836.2985       0.0000      6.43986     6.43986   16906.6768     4.48631      0 -
     1      151       0.0745     34132.3863    -703.9122      6.37446     6.37446   16906.6768     4.48631      1 chain_01/itr_00151_trial_01.rho
     1      152      0.07323     33938.1760    -194.2103      6.35630     6.35630   16906.6768     4.48631      1 chain_01/itr_00152_trial_01.rho
     1      153      0.07197     31661.3419   -2276.8341      6.13939     6.13939   16906.6768     4.48631      1 chain_01/itr_00153_trial_01.rho
     1      154      0.07073     31528.0429    -133.2990      6.12645     6.12645   16906.6768     4.48631      1 chain_01/itr_00154_trial_01.rho
     1      155      0.06952     31528.0429       0.0000      6.12645     6.12645   16906.6768     4.48631      0 -
