# VFSA 2D iteration best - 2026-09-15 00:58:55
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1      135       0.7344     39562.5084    1155.0943      6.86281     6.86281   15601.4496     4.30966      1 chain_01/itr_00135_trial_01.rho
     1      136       0.7327     39653.8520      91.3437      6.87073     6.87073   15601.4496     4.30966      1 chain_01/itr_00136_trial_01.rho
     1      137       0.7311     42316.2682    2662.4161      7.09764     7.09764   15601.4496     4.30966      1 chain_01/itr_00137_trial_01.rho
     1      138       0.7294     43245.4461     929.1779      7.17514     7.17514   15601.4496     4.30966      1 chain_01/itr_00138_trial_01.rho
     1      139       0.7277     42992.2842    -253.1619      7.15411     7.15411   15601.4496     4.30966      1 chain_01/itr_00139_trial_01.rho
     1      140        0.726     41528.2096   -1464.0746      7.03124     7.03124   15601.4496     4.30966      1 chain_01/itr_00140_trial_01.rho
     1      141       0.7244     42191.4480     663.2384      7.08717     7.08717   15601.4496     4.30966      1 chain_01/itr_00141_trial_01.rho
     1      142       0.7227     43959.4180    1767.9699      7.23413     7.23413   15601.4496     4.30966      1 chain_01/itr_00142_trial_01.rho
     1      143        0.721     42622.3696   -1337.0483      7.12327     7.12327   15601.4496     4.30966      1 chain_01/itr_00143_trial_01.rho
     1      144       0.7194     43796.6387    1174.2691      7.22072     7.22072   15601.4496     4.30966      1 chain_01/itr_00144_trial_01.rho
     1      145       0.7177     44021.2791     224.6404      7.23922     7.23922   15601.4496     4.30966      1 chain_01/itr_00145_trial_01.rho
     1      146       0.7161     41731.9568   -2289.3224      7.04847     7.04847   15601.4496     4.30966      1 chain_01/itr_00146_trial_01.rho
     1      147       0.7144     43122.6189    1390.6621      7.16495     7.16495   15601.4496     4.30966      1 chain_01/itr_00147_trial_01.rho
     1      148       0.7128     44626.8596    1504.2407      7.28884     7.28884   15601.4496     4.30966      1 chain_01/itr_00148_trial_01.rho
     1      149       0.7111     44626.8596       0.0000      7.28884     7.28884   15601.4496     4.30966      0 -
     1      150       0.7095     44068.8255    -558.0341      7.24313     7.24313   15601.4496     4.30966      1 chain_01/itr_00150_trial_01.rho
     1      151       0.7079     43477.8563    -590.9692      7.19440     7.19440   15601.4496     4.30966      1 chain_01/itr_00151_trial_01.rho
     1      152       0.7062     41992.5244   -1485.3319      7.07044     7.07044   15601.4496     4.30966      1 chain_01/itr_00152_trial_01.rho
     1      153       0.7046     41927.1487     -65.3757      7.06493     7.06493   15601.4496     4.30966      1 chain_01/itr_00153_trial_01.rho
     1      154        0.703     39415.2165   -2511.9321      6.85003     6.85003   15601.4496     4.30966      1 chain_01/itr_00154_trial_01.rho
     1      155       0.7014     39238.3559    -176.8607      6.83464     6.83464   15601.4496     4.30966      1 chain_01/itr_00155_trial_01.rho
     1      156       0.6998     40811.8474    1573.4915      6.97033     6.97033   15601.4496     4.30966      1 chain_01/itr_00156_trial_01.rho
     1      157       0.6981     41506.1362     694.2889      7.02937     7.02937   15601.4496     4.30966      1 chain_01/itr_00157_trial_01.rho
     1      158       0.6965     42184.6535     678.5173      7.08659     7.08659   15601.4496     4.30966      1 chain_01/itr_00158_trial_01.rho
     1      159       0.6949     41400.8441    -783.8094      7.02045     7.02045   15601.4496     4.30966      1 chain_01/itr_00159_trial_01.rho
     1      160       0.6933     40034.2323   -1366.6118      6.90361     6.90361   15601.4496     4.30966      1 chain_01/itr_00160_trial_01.rho
     1      161       0.6917     36793.9886   -3240.2438      6.61834     6.61834   15601.4496     4.30966      1 chain_01/itr_00161_trial_01.rho
